week,acousticness,danceability,energy,instrumentalness,speechiness,liveness,valence,tempo,duration,explicit_count,major_key_count,common_time_count
1985-06-08,0.18795794000000002,0.64259,0.66963,0.05019969169999999,0.043353,0.177237,0.681092,122.35477999999999,254172.58,,64,100
1985-06-15,0.19624847299999998,0.64339,0.67176,0.049522787,0.043972,0.182837,0.6977899999999999,123.65467000000001,254983.74,,64,100
1985-06-22,0.20712047300000003,0.6465900000000001,0.66959,0.049295428499999995,0.044059999999999995,0.166612,0.6936599999999999,123.59111000000001,254677.33,,64,99
1985-06-29,0.197149473,0.6504099999999999,0.6729600000000001,0.0489116543,0.04392,0.164012,0.70694,122.86324,254237.06,,67,99
1985-07-06,0.19193079300000002,0.64859,0.68133,0.0492099033,0.04364900000000001,0.165104,0.69839,123.51239,253577.44,,68,99
1985-07-13,0.188442093,0.6383800000000001,0.6936599999999999,0.0328988142,0.042382,0.16216899999999998,0.70513,123.28556,254760.2,,68,99
1985-07-20,0.18716889299999998,0.6491800000000001,0.69097,0.0350212123,0.042626,0.168858,0.71545,122.92249,256018.46,,67,99
1985-07-27,0.191606294,0.64071,0.6929900000000001,0.0296017705,0.04348899999999999,0.178495,0.71167,124.38645000000001,254450.04,1.0,70,99
1985-08-03,0.191633094,0.64259,0.69987,0.0358672578,0.043974,0.17272200000000001,0.7116800000000001,124.81469999999999,254263.3,1.0,71,99
1985-08-10,0.191786361,0.62986,0.7033400000000001,0.026315681400000002,0.043123,0.17735,0.6934999999999999,123.9902,253762.03,1.0,72,99
1985-08-17,0.18861884949494948,0.6226262626262626,0.7007474747474747,0.021185565656565656,0.04336363636363637,0.18381616161616163,0.6722929292929293,124.28435353535353,254506.11111111112,1.0,73,97
1985-08-24,0.18122299090909091,0.6198585858585859,0.7041010101010101,0.028954353333333332,0.04417070707070707,0.18900202020202023,0.6774141414141414,124.18708080808081,253033.1717171717,1.0,73,97
1985-08-31,0.1759217383838384,0.6227777777777778,0.7025454545454546,0.029212831515151513,0.04415959595959596,0.20547373737373736,0.6845959595959596,123.51892929292929,255627.84848484848,1.0,73,97
1985-09-07,0.17870133434343435,0.6253030303030304,0.7056363636363637,0.03285127050505051,0.04516868686868687,0.205879797979798,0.686878787878788,123.98895959595959,258299.9292929293,1.0,71,98
1985-09-14,0.1788108191919192,0.6245858585858586,0.7068383838383839,0.025266958383838387,0.04448181818181818,0.20594141414141415,0.6830303030303031,124.3040808080808,261551.8282828283,1.0,69,98
1985-09-21,0.184450798989899,0.6263535353535353,0.7110606060606061,0.025531814141414144,0.04546161616161616,0.20268383838383838,0.6876868686868687,123.6820101010101,262659.0909090909,1.0,65,98
1985-09-28,0.19465609100000003,0.63409,0.7061,0.0230635968,0.046635,0.193676,0.6894899999999999,122.73442000000001,259331.01,1.0,64,99
1985-10-05,0.18469835,0.63466,0.7026399999999999,0.0221004479,0.046925,0.191209,0.6772400000000001,123.00973,261082.84,1.0,65,99
1985-10-12,0.17981165000000002,0.63922,0.7034600000000001,0.0296611689,0.047687,0.188114,0.6789700000000001,122.79664000000001,260520.19,1.0,67,99
1985-10-19,0.16140695000000002,0.63757,0.7043299999999999,0.0321000152,0.047210999999999996,0.181437,0.68156,121.53766999999999,264873.93,,66,99
1985-10-26,0.15214722,0.64738,0.70255,0.0316027858,0.047331000000000005,0.187853,0.68539,121.15448,268372.96,,63,99
1985-11-02,0.15733422,0.64195,0.70435,0.031171913,0.046134,0.18607500000000002,0.6819799999999999,121.33806,271176.97,,62,99
1985-11-09,0.17069322,0.63656,0.68557,0.0308469421,0.044223,0.18046399999999999,0.66201,119.45618,272026.31,,66,99
1985-11-16,0.16136932,0.64146,0.69082,0.030616684699999997,0.043239,0.182268,0.667,119.11902,278666.03,,69,99
1985-11-23,0.17099862000000002,0.6434000000000001,0.68111,0.029591469699999998,0.042425,0.17690999999999998,0.6670099999999999,118.23858,279956.32,,68,99
1985-11-30,0.17632262,0.6402899999999999,0.6829900000000001,0.0302396419,0.042812,0.18285900000000002,0.65593,118.98812,280520.73,,69,99
1985-12-07,0.19282742,0.64131,0.6783199999999999,0.030527067300000002,0.044563,0.188634,0.65388,118.41661,282865.47,,68,99
1985-12-14,0.19975142,0.64043,0.67699,0.030120434300000002,0.045892,0.182826,0.657305,119.17098,278835.12,,70,98
1985-12-21,0.19957142,0.63262,0.67872,0.0302969143,0.04469700000000001,0.18808599999999998,0.651545,119.49745000000001,277005.37,,69,98
1985-12-28,0.21794937,0.6274799999999999,0.669028,0.0278259641,0.04473099999999999,0.183348,0.641525,118.38051,280926.42,,70,97
